road,id,model_type,name,lat,lon,length,condition,road_lrp,nearest_road,distance_to_nearest_road
N106,N106_71,link,"Rangamati 40 km,Betbunia 8 km",22.5381108,91.9455552,0.6880000000000024,,N106LRP029,N1_445,21.608983166367175
N106,N106_72,link,"Rangamati 39 km,Betbunia 7 km",22.5395552,91.9513056,0.6169999999999973,,N106LRP030,N1_445,22.023261447434297
N106,N106_75,link,"Rangamati 38 km,Betbunia 6 km",22.5386663,91.9565556,0.04899999999999949,,N106LRP031,N1_445,22.195077681376585
N106,N106_77,link,"Rangamati 37 km,Betbunia 5 km",22.5385552,91.9651111,0.254999999999999,,N106LRP032,N1_445,22.627892083215936
N106,N106_82,link,Km post missing,22.5411108,91.9718049,0.03999999999999915,,N106LRP033,N1_445,23.231929328561392
N106,N106_85,link,"Rangamati 36 km,Betbunia 4 km",22.5413886,91.9742493,0.12300000000000111,,N106LRP034,N1_445,23.393256762532015
N106,N106_87,link,"Rangamati 35 km, Betbunia 3 km",22.539083,91.9822493,0.9819999999999993,,N106LRP035,N1_445,23.638191969590533
N106,N106_93,link,"Rangamati 34 km, Betbunia 2 km",22.5459997,91.9871108,0.18599999999999994,,N106LRP036,N1_445,24.554663439876208
N106,N106_99,link,"Rangamati 34 km, Betbunia 1 km",22.5457497,91.9966386,0.14400000000000546,,N106LRP037,N1_445,25.103659783455818
N106,N106_102,link,Km post missing,22.5453052,92.0053611,0.18500000000000227,,N106LRP038,N1_445,25.609970599440675
N106,N106_105,link,Rangamati 31 km,22.5479441,92.0118611,0.5740000000000052,,N106LRP039,N1_445,26.256495933692783
N106,N106_109,link,Ranga mati 30 km,22.5529444,92.0174438,0.33200000000000074,,N106LRP040,N1_445,27.049716708276183
N106,N106_111,link,Rangamati 29 km,22.5559167,92.0266938,0.9660000000000011,,N106LRP041,N1_445,27.9120799503626
N106,N106_115,link,Rangamati 28 km,22.5597778,92.0346108,0.09700000000000131,,N106LRP042,N1_445,28.767870298506946
N106,N106_117,link,Rangamati 27 km,22.5683882,92.0397774,0.5820000000000007,,N106LRP043,N1_445,29.839123344396707
N106,N106_122,link,Rangamati 26 km,22.5758049,92.0435552,0.026000000000003354,,N106LRP044,N1_445,30.718564321334117
N106,N106_125,link,"Rangamati 25 km,Ghagra 6 km",22.5815827,92.0501389,0.20700000000000074,,N106LRP045,N1_445,31.6457040973122
N106,N106_127,link,"Rangamati 24 km,Ghagra 6 km",22.5852774,92.0595833,0.49499999999999744,,N106LRP046,N1_486,32.46069608592519
N106,N106_129,link,"Rangamati 23 km,Ghagra 5 km",22.5900274,92.0690827,0.39000000000000057,,N106LRP047,N1_486,33.31732803472303
N106,N106_132,link,Km post missing,22.5942497,92.0758049,0.4969999999999999,,N106LRP048,N1_486,34.02014509372611
N106,N106_133,link,Km post missing,22.5986386,92.0836386,1.0,,N106LRP049,N1_486,34.79269362795768
N106,N106_134,link,"Rangamati 20 km,Ghagra 2 km",22.6033611,92.0904719,0.9209999999999994,,N106LRP050,N1_486,35.56324309132477
N106,N106_137,link,Information missing,22.6078611,92.0956386,0.7250000000000014,,N106LRP051,N1_486,36.2422910574586
N106,N106_141,link,"Rangamati 18 km,Ghagra 0 km",22.6122222,92.1019722,0.04399999999999693,,N106LRP052,N1_486,36.96190263161633
N106,N106_144,link,Rangamati 17 km,22.6203604,92.1038056,0.46299999999999386,,N106LRP053,N1_486,37.85802853294655
N106,N106_151,link,Rangamati 16 km,22.6240827,92.1106667,0.08299999999999841,,N106LRP054,N1_486,38.53950675235365
N106,N106_154,link,Information missing,22.6320549,92.1146389,0.09999999999999432,,N106LRP055,N1_486,39.51479268589356
N106,N106_156,link,Rangamati 14 km,22.6393608,92.1153056,0.07000000000000028,,N106LRP056,N1_486,40.274029002303095
N106,N106_159,link,Rangamati 13 km,22.6411663,92.1224716,0.10800000000000409,,N106LRP057,N1_486,40.78056340635557
N106,N106_160,link,Rangamati 12 km,22.6446108,92.1289716,1.0389999999999944,,N106LRP058,N1_486,41.425173646288485
N106,N106_162,link,"Rangamati 11 km, Manikchan 1 km",22.6461941,92.1339441,0.8079999999999998,,N106LRP059,N1_486,41.81772834419233
N106,N106_163,link,"Rangamati 10 km,Manikchhari  0 km",22.6510833,92.1412497,1.0420000000000016,,N106LRP060,N1_486,42.65077816086479
N106,N106_164,link,Km post missing,22.654,92.1470274,1.0,,N106LRP061,N1_486,43.219789064417995
N106,N106_165,link,Rangamati 8 km,22.6584167,92.1513611,0.8259999999999934,,N106LRP062,N1_486,43.86496046007953
N106,N106_166,link,Rangamati 7 km,22.6631389,92.1578889,1.0100000000000051,,N106LRP063,N1_486,44.65082941499753
N106,N106_167,link,Km post missing,22.6612778,92.1665833,1.0,,N106LRP064,N1_486,44.91923929372567
N106,N106_168,link,Km post missing,22.6574444,92.1738604,1.0,,N106LRP065,N1_486,44.94164748181948
N106,N106_169,link,Rangamati 4 km,22.6522778,92.1796382,1.009999999999998,,N106LRP066,N1_492,44.71210777806975
N106,N106_170,link,Km post missing,22.647083,92.1852219,1.0,,N106LRP067,N1_492,44.48133987606387
N106,N106_171,link,Rangamati 2 km,22.6463052,92.1926663,0.9000000000000057,,N106LRP068,N1_492,44.78487831719179
N106,N106_172,link,Police Comissionar Bunglow 1 km,22.6454441,92.1974163,0.8999999999999915,,N106LRP069,N1_492,44.949510705226004
N2,N2_1,link,Sylhet 230 km,23.7068889,90.5204716,0.166,,N2LRP001,N1_11,0.2372162348291884
N2,N2_2,link,Sylhet 229 km,23.7151389,90.5168327,0.9999999999999999,,N2LRP002,N1_11,1.1527528803421392
N2,N2_4,link,Km post missing,23.723666,90.5136667,0.655,,N2LRP003,N1_11,2.151250921852223
N2,N2_5,link,Information missing,23.7310549,90.5187493,1.0100000000000002,,N2LRP004,N1_11,2.894690825741577
N2,N2_6,link,Sylhet 226 km,23.7386663,90.523916,1.0,,N2LRP005,N1_11,3.7694187074188217
N2,N2_7,link,Km post broken,23.7431108,90.5322493,1.0,,N2LRP006,N1_11,4.43408094450868
N2,N2_8,link,Km post broken,23.7471941,90.5410552,1.0099999999999998,,N2LRP007,N105_16,3.911938038200264
N2,N2_9,link,Sylhet 223 km,23.7551111,90.5453608,1.0,,N2LRP008,N105_16,3.171689740503849
N2,N2_10,link,Km post missing,23.7630278,90.5503889,1.0,,N2LRP009,N105_17,2.3532012956503907
N2,N2_11,link,Km post broken,23.769666,90.5566389,1.0,,N2LRP010,N105_17,1.5266109392273939
N2,N2_12,link,Km post broken,23.7774716,90.5616667,1.0099999999999998,,N2LRP011,N105_18,0.9198268038245628
N2,N2_13,link,Km post missing,23.7849719,90.5660278,1.0,,N2LRP012,N105_19,0.5506128725435158
N2,N2_16,link,Km post broken,23.7892497,90.5742771,0.031000000000000583,,N2LRP013,N105_19,0.5567901644377049
N2,N2_17,link,Km post missing,23.7966941,90.5798049,1.0,,N2LRP014,N105_20,1.1493431492208037
N2,N2_19,link,Km post missing,23.8035833,90.5860552,0.8450000000000006,,N2LRP015,N105_21,1.6779965132051868
N2,N2_21,link,Sylhet 215 km,23.8108333,90.5919163,0.8780000000000001,,N2LRP016,N105_21,2.30851629657105
N2,N2_24,link,Km post missing,23.8180549,90.5985274,0.028999999999999915,,N2LRP017,N105_21,3.2070343485505592
N2,N2_26,link,Sylhet 213 km,23.8246104,90.6045,0.07299999999999685,,N2LRP018,N105_22,3.9884565286337037
N2,N2_28,link,Km post missing,23.8313049,90.611,0.24499999999999744,,N2LRP019,N105_25,4.803053462379774
N2,N2_30,link,Sylhet 211 km,23.8380552,90.6176104,0.277000000000001,,N2LRP020,N105_25,5.643260763062692
N2,N2_32,link,Sylhet 210 km,23.8439163,90.6249993,0.3260000000000005,,N2LRP021,N105_27,6.562470230758237
N2,N2_35,link,Sylhet 209 km,23.8501944,90.6318604,0.053000000000000824,,N2LRP022,N105_27,7.41531869139265
N2,N2_37,link,Sylhet 208 km,23.8554444,90.6394997,0.08200000000000074,,N2LRP023,N105_27,8.334300045043996
N2,N2_38,link,Sylhet 207 km,23.8554722,90.6491663,1.0,,N2LRP024,N105_27,9.269913650640175
N2,N2_41,link,Sylhet 206 km,23.8548056,90.6589167,0.0259999999999998,,N2LRP025,N105_27,10.202345329089843
N2,N2_44,link,Sylhet 205 km,23.8536111,90.6686938,0.12900000000000134,,N2LRP026,N105_25,11.11867114882344
N2,N2_45,link,Km post broken,23.8587778,90.672666,0.9899999999999984,,N2LRP027,N105_27,11.667475711869109
N2,N2_46,link,Km post missing,23.8668882,90.6685271,1.0,,N2LRP028,N105_27,11.542302981640116
N2,N2_47,link,Sylhet 202 km,23.8757771,90.6667493,1.0,,N2LRP029,N105_27,11.7563601547863
N2,N2_50,link,Sylhet 201 km,23.8846108,90.6658056,0.2829999999999977,,N2LRP030,N105_29,12.054155462432744
N2,N2_53,link,Km post missing,23.8950274,90.6740271,0.1999999999999993,,N2LRP032,N105_29,13.321793523178796
N2,N2_55,link,Sylhet 198 km,23.8994163,90.6825549,0.9770000000000003,,N2LRP033,N105_29,14.31647323650593
N2,N2_57,link,Km post missing,23.9076667,90.6864719,0.28699999999999903,,N2LRP034,N105_29,15.114356649145392
N2,N2_58,link,Sylhet 196 km,23.9154167,90.6913886,1.009999999999998,,N2LRP035,N105_29,15.990767558678678
N2,N2_60,link,Km post broken,23.9224716,90.6975552,0.06099999999999994,,N2LRP036,N105_29,16.943260350671387
N2,N2_62,link,Km post missing,23.922666,90.7036389,0.7010000000000005,,N2LRP037,N105_29,17.474031424501852
N2,N2_65,link,Km post missing,23.9367219,90.7098056,0.24399999999999977,,N2LRP038,N105_29,18.866379504877052
N2,N2_68,link,Sylhet 192 km,23.9454441,90.71075,0.25099999999999767,,N2LRP039,N105_29,19.52013785337413
N2,N2_71,link,Sylhet 191 km,23.9536111,90.71525,0.02499999999999858,,N2LRP040,N105_29,20.440886900127172
N2,N2_74,link,Km post missing,23.9615833,90.7196382,0.15200000000000102,,N2LRP041,N105_29,21.347699020958974
N2,N2_77,link,Sylhet 189 km,23.9695549,90.7242216,0.4469999999999956,,N2LRP042,N105_29,22.27672415777265
N2,N2_81,link,Km post missing,23.9766382,90.730166,0.11299999999999955,,N2LRP043,N105_29,23.24966457998335
N2,N2_84,link,Sylhet 187 km,23.981416,90.7381941,0.2880000000000038,,N2LRP044,N105_29,24.21333458675514
N2,N2_87,link,Sylhet 186 km,23.9859441,90.7463886,0.012000000000000455,,N2LRP045,N105_29,25.172461864167268
N2,N2_89,link,Sylhet 185 km,23.9911941,90.7543611,0.134999999999998,,N2LRP046,N105_29,26.167405133618963
N2,N2_91,link,Sylhet 184 km,23.9957497,90.7628333,0.365000000000002,,N2LRP047,N105_29,27.15154645707322
N2,N2_95,link,Sylhet 183 km,24.0002222,90.7713882,0.5360000000000014,,N2LRP048,N105_29,28.13725313235719
N2,N2_98,link,Sylhet 182 km,24.0030278,90.7806938,0.036999999999999034,,N2LRP049,N105_29,29.066012975874596
N2,N2_99,link,Information missing,24.0069722,90.7896108,1.019999999999996,,N2LRP050,N105_29,30.046851296228127
N2,N2_102,link,Sylhet 180 km,24.0127778,90.7983052,0.6659999999999968,,N2LRP051,N102_158,30.909767981528297
N2,N2_104,link,Sylhet 179 km,24.0174993,90.8054167,0.08099999999999596,,N2LRP052,N102_158,30.261954196117532
N2,N2_106,link,Sylhet 178 km,24.0226104,90.8135,0.34499999999999886,,N2LRP053,N102_158,29.536571006456253
N2,N2_108,link,Sylhet 177 km,24.0277771,90.8215827,0.23700000000000188,,N2LRP054,N102_158,28.828813158005698
N2,N2_110,link,Sylhet 176 km,24.0328049,90.8297493,0.7349999999999994,,N2LRP055,N102_158,28.127413012787535
N2,N2_113,link,Sylhet 175 km,24.0378052,90.8378886,0.20900000000000318,,N2LRP056,N102_158,27.446588496831698
N2,N2_116,link,Km post missing,24.0411386,90.8473886,0.35900000000000176,,N2LRP057,N102_159,26.589989076340544
N2,N2_120,link,Sylhet 173 km,24.0431941,90.8565278,0.2150000000000034,,N2LRP058,N102_159,25.73989571332747
N2,N2_124,link,Sylhet 172 km,24.0491941,90.8650833,0.05700000000000216,,N2LRP059,N102_159,25.070734951100242
N2,N2_126,link,Sylhet 171 km,24.0515,90.8731104,0.7590000000000003,,N2LRP060,N102_159,24.360864413034623
N2,N2_129,link,Sylhet 170 km,24.0515833,90.8829438,0.3509999999999991,,N2LRP061,N102_167,23.40945663778711
N2,N2_131,link,Sylhet 169 km,24.0525,90.8927497,0.6120000000000019,,N2LRP062,N102_167,22.4476869317535
N2,N2_133,link,Sylhet 168 km,24.0532222,90.9025,0.3019999999999996,,N2LRP063,N102_170,21.484324444447296
N2,N2_135,link,Sylhet 167 km,24.054,90.9124167,0.8329999999999984,,N2LRP064,N102_170,20.49263749175352
N2,N2_138,link,Sylhet 166 km,24.0547778,90.9220827,0.010000000000005116,,N2LRP065,N102_170,19.528180090131947
N2,N2_139,link,Km post broken,24.0555556,90.9319993,1.0,,N2LRP066,N102_171,18.53845799461036
N2,N2_141,link,Sylhet 164 km,24.0561667,90.9416941,0.13599999999999568,,N2LRP067,N102_171,17.563279499154557
N2,N2_144,link,Sylhet 163 km,24.0569167,90.9513889,0.18200000000000216,,N2LRP068,N102_171,16.590999504481445
N2,N2_146,link,Sylhet 162 km,24.0575556,90.9587778,0.22799999999999443,,N2LRP069,N102_171,15.85209047333004
N2,N2_148,link,Km post missing,24.0570833,90.9685271,0.6779999999999973,,N2LRP070,N102_171,14.86239092506056
N2,N2_155,link,Km post missing,24.0558611,90.9783327,0.242999999999995,,N2LRP071,N102_171,13.857834816529634
N2,N2_156,link,Km post missing,24.0539722,90.9877219,1.0,,N2LRP072,N102_171,12.887585154043126
N2,N2_159,link,Km post missing,24.047083,90.9934997,0.2639999999999958,,N2LRP073,N102_170,12.226306051288706
N2,N2_160,link,Km post missing,24.0405552,91.0002778,1.0,,N2LRP074,N102_170,11.468904046684543
N2,N2_165,link,Km post missing,24.0368608,91.0090278,0.11599999999999966,,N2LRP075,N102_168,10.531635944394402
N2,N2_168,link,Km post missing,24.0368886,91.0185271,0.18299999999999272,,N2LRP076,N102_168,9.576815314686725
N2,N2_171,link,Km post missing,24.0386941,91.0280827,0.3199999999999932,,N2LRP077,N102_170,8.637735852708815
N2,N2_174,link,Sylhet 154 km,24.0390274,91.0299716,0.1290000000000049,,N2LRP078,N102_170,8.449232143045473
N2,N2_176,link,Sylhet 153 km,24.0408886,91.0395552,0.8589999999999947,,N2LRP079,N102_170,7.500428544374496
N2,N2_178,link,Sylhet 152 km,24.0426941,91.0491941,0.7660000000000053,,N2LRP080,N102_170,6.558797578077975
N2,N2_182,link,Km post missing,24.0437774,91.059,0.14799999999999613,,N2LRP081,N102_171,5.585375241177604
N2,N2_184,link,Sylhet 150 km,24.0449441,91.0687493,0.09399999999999409,,N2LRP082,N102_171,4.60305444660934
N2,N2_186,link,Sylhet 149 km,24.0461941,91.0786382,0.7049999999999983,,N2LRP083,N102_171,3.6166662191267025
N2,N2_188,link,Sylhet 178 km,24.0473608,91.0882219,0.11199999999999477,,N2LRP084,N102_171,2.6792193985593267
N2,N2_190,link,Sylhet 147 km,24.04852946252677,91.09796662762312,0.6329999999999956,,N2LRP085,N102_171,1.7751046603520662
N2,N2_192,link,Sylhet 146 km,24.0497219,91.10775,0.6940000000000026,,N2LRP086,N102_171,1.056156374729835
N2,N2_193,link,Km post missing,24.0533056,91.1146111,1.0,,N2LRP087,N102_171,1.2464944241760672
N2,N2_195,link,Sylhet 144 km,24.0583333,91.1195271,0.5319999999999965,,N2LRP088,N102_171,1.889991586724476
N2,N2_197,link,Sylhet 143 km,24.0570556,91.1292216,0.5310000000000059,,N2LRP089,N102_171,2.2714015453641623
N2,N2_199,link,Sylhet 142 km,24.0557778,91.1389719,0.554000000000002,,N2LRP090,N102_171,2.9586640679925176
N2,N2_202,link,Sylhet 141 km,24.0543611,91.1486941,0.2560000000000002,,N2LRP091,N102_171,3.779769822561807
N2,N2_204,link,Sylhet 140 km,24.0533889,91.1584444,0.3439999999999941,,N2LRP092,N102_171,4.686775018900377
N2,N2_208,link,Sylhet 139 km,24.0521111,91.1681938,0.1280000000000001,,N2LRP093,N102_171,5.617066571101518
N2,N2_210,link,Sylhet 138 km,24.0479163,91.1767493,0.22799999999999443,,N2LRP094,N102_171,6.407369023907906
N2,N2_212,link,Km post missing,24.0427774,91.1820549,0.6019999999999897,,N2LRP095,N102_171,6.914065310091587
N2,N2_214,link,Sylhet 136 km,24.042833,91.1919997,0.6169999999999902,,N2LRP096,N102_171,7.923948598054965
N2,N2_217,link,Sylhet 135 km,24.0431108,91.2016944,0.11700000000000443,,N2LRP097,N102_171,8.908704000391026
N2,N2_220,link,Km post missing,24.0407497,91.2105,0.038000000000010914,,N2LRP098,N102_171,9.803459100877152
N2,N2_224,link,Km post missing,24.043833,91.2196938,0.1950000000000074,,N2LRP099,N102_171,10.73748983396242
N2,N2_225,link,Sylhet 132 km,24.0460552,91.2292771,1.0049999999999955,,N2LRP100,N102_171,11.71705419258706
N2,N2_226,link,Sylhet 131 km,24.0487497,91.2382497,1.0,,N2LRP101,N102_171,12.641421534059967
N2,N2_228,link,Sylhet 130 km,24.0566111,91.2431941,0.8559999999999945,,N2LRP102,N102_171,13.220221015665945
N2,N2_230,link,Sylhet 129 km,24.0631667,91.2499163,0.8919999999999959,,N2LRP103,N204_9,12.937450283856514
N2,N2_233,link,Sylhet 128 km,24.0694438,91.257,0.05299999999999727,,N2LRP104,N204_9,11.944139179842177
N2,N2_235,link,Sylhet 127 km,24.0758604,91.2639444,0.527000000000001,,N2LRP105,N204_9,10.955027604690724
N2,N2_237,link,Km post missing,24.0820827,91.2709438,0.6839999999999975,,N2LRP106,N204_9,9.97634349077516
N2,N2_239,link,Sylhet 125 km,24.082666,91.2801104,0.4269999999999925,,N2LRP107,N204_9,9.184587518638947
N2,N2_242,link,Information missing,24.0881108,91.2874997,0.5100000000000051,,N2LRP108,N204_9,8.220990067523477
N2,N2_244,link,Km post missing,24.0967774,91.2906386,0.6710000000000065,,N2LRP109,N204_9,7.406526087519238
N2,N2_246,link,Sylhet 122 km,24.1032778,91.2972219,0.9250000000000114,,N2LRP110,N204_9,6.45804117775476
N2,N2_249,link,Sylhet 121 km,24.1105556,91.3030833,0.10600000000000875,,N2LRP111,N204_9,5.548024272425418
N2,N2_250,link,Sylhet 120 km,24.1169993,91.3099722,1.0049999999999955,,N2LRP112,N204_9,4.614189964781018
N2,N2_252,link,Sylhet 119 km,24.1238882,91.3163611,0.8640000000000043,,N2LRP113,N204_9,3.7509011067346694
N2,N2_254,link,Sylhet 118 km,24.1313604,91.3215827,0.9369999999999976,,N2LRP114,N204_9,3.090997223378441
N2,N2_257,link,Sylhet 117 km,24.1396941,91.3253049,0.06999999999999318,,N2LRP115,N204_6,2.65487416667526
N2,N2_259,link,Sylhet 116 km,24.1440552,91.3336386,0.006999999999990791,,N2LRP116,N204_2,1.8398670752340713
N2,N2_261,link,Sylhet 115 km,24.1466386,91.3430552,0.10599999999999454,,N2LRP117,N204_2,0.8489002619802047
N2,N2_265,link,Sylhet 114 km,24.1530278,91.3486108,0.3059999999999974,,N2LRP118,N204_2,0.669457625022775
N2,N2_270,link,Km post missing,24.1619722,91.3489997,0.14499999999999602,,N2LRP119,N204_2,1.6209016072742852
N2,N2_275,link,Sylhet 112 km,24.1709993,91.3490552,0.12300000000000466,,N2LRP120,N204_2,2.617341373232132
N2,N2_278,link,Sylhet 111 km,24.1799993,91.35,0.416000000000011,,N2LRP121,N204_2,3.610261064955
N2,N2_281,link,Sylhet 110 km,24.1889719,91.3505556,0.07000000000000739,,N2LRP122,N204_2,4.606051849062465
N2,N2_284,link,Sylhet 109 km,24.1977774,91.3509167,0.22499999999999432,,N2LRP123,N204_2,5.584635810991557
N2,N2_289,link,Sylhet 108 km,24.2067222,91.3532222,0.007000000000005002,,N2LRP124,N204_2,6.581778452293229
N2,N2_292,link,Sylhet 107 km,24.2141667,91.3586111,0.28700000000000614,,N2LRP125,N204_2,7.443281671438113
N2,N2_297,link,Sylhet 106 km,24.2214438,91.3642778,0.09000000000000341,,N2LRP126,N204_2,8.319851256981444
N2,N2_302,link,Sylhet 105 km,24.2301938,91.3666389,0.17099999999999227,,N2LRP127,N204_2,9.318746223548525
N2,N2_306,link,Sylhet 104 km,24.2390274,91.3687216,0.17899999999998784,,N2LRP128,N204_2,10.322538631583761
N2,N2_309,link,Sylhet 103 km,24.2476663,91.3712493,0.26500000000000057,,N2LRP129,N204_67,11.01018294873657
N2,N2_313,link,Sylhet 102 km,24.2555556,91.3761104,0.2230000000000132,,N2LRP130,N204_67,10.387122630671985
N2,N2_317,link,Sylhet 101 km,24.2633333,91.3808604,0.4300000000000068,,N2LRP131,N204_67,9.839551313170272
N2,N2_321,link,Sylhet 100 km,24.2713327,91.3853608,0.34499999999999886,,N2LRP132,N204_67,9.39155265391938
N2,N2_325,link,Sylhet 99 km,24.2720549,91.3946386,0.22900000000001342,,N2LRP133,N204_67,8.458153999262757
N2,N2_327,link,Sylhet 98 km,24.2759993,91.4034167,0.20400000000000773,,N2LRP134,N204_67,7.618799310909846
N2,N2_331,link,Sylhet 97 km,24.2806938,91.4118333,0.3569999999999993,,N2LRP135,N204_67,6.874960875230167
N2,N2_334,link,Sylhet 96 km,24.2821938,91.4213882,0.049000000000006594,,N2LRP136,N204_67,5.982530241275357
N2,N2_335,link,Sylhet 95 km,24.2806104,91.4312771,1.009999999999991,,N2LRP137,N204_67,4.973800306595813
N2,N2_337,link,Sylhet 94 km,24.2790827,91.4407774,0.7539999999999907,,N2LRP138,N204_67,4.008716588981964
N2,N2_340,link,Sylhet 93 km,24.2725271,91.4477774,0.23699999999999477,,N2LRP139,N204_67,3.1208995925202614
N2,N2_343,link,Sylhet 92 km,24.2663889,91.45475,0.26200000000000045,,N2LRP140,N204_67,2.342778724682869
N2,N2_346,link,Sylhet 91 km,24.2668327,91.4645833,0.26300000000000523,,N2LRP141,N204_67,1.3462523095876981
N2,N2_349,link,Sylhet 90 km,24.2672493,91.4743604,0.22700000000000387,,N2LRP142,N204_67,0.3630826846643919
N2,N2_351,link,Sylhet 89 km,24.2733604,91.4801382,0.6440000000000055,,N2LRP143,N204_67,0.7911040041368461
N2,N2_353,link,Sylhet 88 km,24.2793882,91.4868886,0.11899999999999977,,N2LRP144,N204_67,1.6951661426454638
N2,N2_354,link,Sylhet 87 km,24.2843608,91.4951108,1.0,,N2LRP145,N204_67,2.641445341614689
N2,N2_357,link,Sylhet 86 km,24.2892219,91.5034444,0.6279999999999859,,N2LRP146,N207_2,1.769000091995011
N2,N2_359,link,Information missing,24.2954163,91.5104167,0.9689999999999941,,N2LRP147,N207_2,0.8634822499446768
N2,N2_363,link,Sylhet 84 km,24.3036944,91.514,0.3930000000000007,,N2LRP148,N207_2,0.9103206431891211
N2,N2_366,link,Sylhet 83 km,24.3098056,91.5196104,0.5630000000000166,,N2LRP149,N207_2,1.4509677747237175
N2,N2_369,link,Sylhet 82 km,24.3165833,91.5260827,0.018000000000000682,,N2LRP150,N207_2,2.3225260480656695
N2,N2_371,link,Sylhet 81 km,24.3243049,91.530916,0.49200000000001864,,N2LRP151,N207_4,3.256106210054531
N2,N2_374,link,Km post missing,24.3329716,91.5334719,0.18899999999999295,,N2LRP152,N207_4,4.240987922001719
N2,N2_379,link,Sylhet 79 km,24.3419441,91.5346108,0.17099999999999227,,N2LRP153,N207_4,5.245320041599733
N2,N2_382,link,Sylhet 78 km,24.3508333,91.536083,0.539999999999992,,N2LRP154,N207_4,6.244570530899728
N2,N2_385,link,Km post broken,24.3582222,91.5411386,0.6709999999999923,,N2LRP155,N207_4,7.135081349070586
N2,N2_388,link,Sylhet 76 km,24.3668604,91.5438886,0.1209999999999809,,N2LRP156,N207_4,8.130750690984653
N2,N2_390,link,Sylhet 75 km,24.3750549,91.5479719,0.5330000000000155,,N2LRP157,N207_4,9.10750511080771
N2,N2_393,link,Sylhet 74 km,24.3831938,91.5521111,0.44599999999999795,,N2LRP158,N207_9,10.065900683355359
N2,N2_396,link,Sylhet 73 km,24.3908052,91.5574722,0.04099999999999682,,N2LRP159,N207_9,10.946169213451514
N2,N2_400,link,Sylhet 72 km,24.3985274,91.5626667,0.12700000000000955,,N2LRP160,N207_15,11.80541256100796
N2,N2_404,link,Sylhet 71 km,24.4071389,91.5649167,0.2400000000000091,,N2LRP161,N207_15,12.712130918577504
N2,N2_408,link,Sylhet 70 km,24.4161111,91.566,0.10900000000000887,,N2LRP162,N207_15,13.684452571667869
N2,N2_414,link,Sylhet 69 km,24.4248049,91.5681104,0.14300000000000068,,N2LRP163,N207_15,14.618612791440333
N2,N2_419,link,Sylhet 68 km,24.4336663,91.5688049,0.271000000000015,,N2LRP164,N207_15,15.591525252690774
N2,N2_424,link,Sylhet 67 km,24.442618919808307,91.569971342492,0.018000000000000682,,N2LRP165,N207_19,16.55870484884331
N2,N2_429,link,Sylhet 66 km,24.4515833,91.5718604,0.10800000000000409,,N2LRP166,N207_102,17.12039557861808
N2,N2_434,link,Sylhet 65 km,24.4604444,91.5726938,0.28400000000002024,,N2LRP167,N207_102,16.69752927381613
N2,N2_439,link,Sylhet 64 km,24.4708882,91.5738049,0.05000000000001137,,N2LRP168,N207_102,16.249773610218508
N2,N2_442,link,Sylhet 63 km,24.4783049,91.5758327,0.14300000000000068,,N2LRP169,N207_103,15.831608420851337
N2,N2_450,link,Sylhet 62 km,24.4870552,91.5784438,0.0660000000000025,,N2LRP170,N207_124,15.15750759498447
N2,N2_460,link,Sylhet 61 km,24.4958052,91.5809438,0.020999999999986585,,N2LRP171,N207_124,14.341324553732669
N2,N2_467,link,Sylhet 60 km,24.5035833,91.5843608,0.028999999999996362,,N2LRP172,N207_124,13.539805713044146
N2,N2_471,link,Sylhet 59 km,24.513,91.5853608,0.47999999999998977,,N2LRP173,N207_126,12.844047347677266
N2,N2_476,link,Km post missing,24.5211382,91.5895274,0.04999999999998295,,N2LRP174,N207_126,11.974023386800601
N2,N2_480,link,Km post missing,24.5284438,91.5949163,0.23599999999999,,N2LRP175,N207_126,11.070467406143212
N2,N2_487,link,Sylhet 56 km,24.5359719,91.6003889,0.14000000000001478,,N2LRP176,N207_126,10.160964129709713
N2,N2_493,link,Km post missing,24.5435552,91.6048611,0.24399999999999977,,N2LRP177,N207_126,9.357916324337005
N2,N2_496,link,Sylhet 54 km,24.5506667,91.6056111,0.2569999999999766,,N2LRP178,N207_126,8.952973376918417
N2,N2_499,link,Km post missing,24.5593056,91.6034444,0.3859999999999957,,N2LRP179,N207_127,8.805573590626555
N2,N2_503,link,Sylhet 52 km,24.5701938,91.6028611,0.05099999999998772,,N2LRP180,N207_127,8.47538459930125
N2,N2_505,link,Sylhet 51 km,24.5779716,91.5990552,0.4490000000000123,,N2LRP181,N207_130,8.579321465366304
N2,N2_510,link,Sylhet 50 km,24.5868052,91.6003333,0.04800000000000182,,N2LRP182,N207_130,8.249097901487856
N2,N2_514,link,Sylhet 49 km,24.5949719,91.6040556,0.10699999999999932,,N2LRP183,N207_133,7.726726006137895
N2,N2_517,link,Sylhet 48 km,24.597583,91.6131944,0.41200000000000614,,N2LRP184,N207_133,6.75826776967643
N2,N2_521,link,Sylhet 47 km,24.6050556,91.618666,0.1810000000000116,,N2LRP185,N207_133,6.02316770843878
N2,N2_524,link,Sylhet 46 km,24.6104722,91.6263604,0.12999999999999545,,N2LRP186,N207_133,5.166863910726695
N2,N2_528,link,Sylhet 45 km,24.6134722,91.6357497,0.24899999999999523,,N2LRP187,N207_133,4.196127752664865
N2,N2_530,link,Sylhet 44 km,24.6130556,91.6452497,0.2510000000000048,,N2LRP188,N207_133,3.239715998158253
